,video_id,channel_id
3,QKSIlvkAsco,No Data
4,1g0GSPUiUbI,UCFdBehO71GQaIom4WfVeGSw
5,chLW51kMU8Y,UC1zsShDyJp8AafQu9BPo1PQ
6,vMitnbbrYv0,No Data
7,Bm9RjvnRhVU,No Data
8,yv6_SOyF1E0,UCOwQGysAuJvP3GOIhBihfEg
9,nbkTqvnxgx8,No Data
10,h4Y5AKzVKG8,No Data
11,V0tAbfzyPj0,UCp_RW49IudjKEw_yal7tfFw
12,Rx-mT9terA8,No Data
13,N_YGyAduBEQ,UCLdUb9RESHZrV4sRdN0o0hw
14,PVpt57PIYkM,UCzSi25RJfQNtQzXNYQUAcNA
15,RpTvAhG1H_s,No Data
16,DNAxmZE3SYA,No Data
17,5QaQwPfdUYM,No Data
18,3w7h91WzLIc,No Data
19,CYR-2e5VrWQ,UCjPxPNqVsp7VdByQKxlB8gA
20,9qYAOII5IJk,No Data
21,Sh-VLZvTRRw,UCRDDfbYPHX_GUJ4lcQYTc8A
22,Y8MI8ExxskM,No Data
23,maR69vDCZPw,No Data
24,WrEBduzKA80,No Data
25,SrQ9j_bkzkM,No Data
26,3aSGxtDQokE,No Data
27,huUFdsOoKbI,No Data
28,QdwACvhFv-s,No Data
29,_IDD8uwFhCo,UC7RMi15o0aQacJhxOc6LLmw
0,RDqu0IaUQog,UCGHZVXzhG0uSqVVCWCOjhOg
1,lTYLktD_LBU,No Data
2,4LvgUaeifo8,UC8v9MeHJF0jYg3LOTi69HNQ
3,pK_dv2g5XqY,No Data
4,tOJeq7RRasc,UC6YNWTm6zuMFsjqd0PO3G-Q
5,lywi8Svd-uQ,No Data
6,rxaPF3tuedw,UCGrk0svL3omxVdmD6Ay8Qag
7,59gQTS2w1kU,UC27lbc-Chh0aok6V1f5UElg
8,_Yg62LwZzdA,UCvmppcdYf4HOv-tFQhHHJMA
9,zvQ8goTHuao,UC0-NdXj3Hzcr7EFh5hP00vw
10,KzsV1AT5ZGI,No Data
11,6JX2ycq7eSQ,No Data
12,#NAME?,No Data
13,ylZ58XFwDj4,No Data
14,71LgAax_8qw,No Data
15,HswqH4wzg-Y,UCVP_Fma2_-BEKWYc79JVQDw
16,X0aPsGWxSS8,No Data
17,zur0svi1vyU,UCwFPk397w7Dg5gi6vd-1Xcw
18,UDcHpSAnZME,UCQUA8cPZgNoYEW2OgX482ng
19,7QPJgmzROqE,No Data
20,TmxJKlxMri8,UCDrXxofz1CIOo9vqwHqfIyg
21,KreHIweGF6w,No Data
22,BTMkwyZOEtk,UCfodSug0zXKfd8HpSay9JBg
23,CUNq2_VjRn4,UCNqRS1gSJFMNPVwye1gyI_g
24,K5FwaH5VOvc,UCbt1PdFPshX2x6ep0wr-57Q
25,UNXiUKSkgsA,No Data
26,Utt36mSx0e0,No Data
27,7In0cCRGBro,UCqPFSA0x4Zaw8dNfjizoEmA
28,qYjdiNHo7Ts,UCKtKKtjaaPKA1Oj8Ldnfsdg
29,m_WE2smbNmM,No Data
0,KOq1K8pw0Ac,UC1Lp8HbCqOPBMT1W_mjb21A
1,azNw0NBogx4,UCDE_gujqIP9wEBZy0lVH_8Q
2,it6HyVioGGY,No Data
3,7aub57EZc00,No Data
4,gHXlbdclAbQ,No Data
5,GFGZvw8Ax00,UCaak9sggUeIBPOd8iK_BXcQ
6,VaGcPRMY5UM,UCgyMPfJl7ynJRfE2jQ18rJw
7,Ltvw4QgBksM,No Data
8,uZRsR16WXHU,No Data
9,Ewl4eaN9VIQ,UC7WF755-3Q58l-4csILY49w
10,m6YaKO8FFjQ,UCljYHFazflmGaDr5Lo90KmA
11,Gx3zTuBM0gI,UCCcey5CP5GDZeom987gqTdg
12,FHWiS1wgm84,UCgMPP6RRjktV7krOfyUewqw
13,SDf9N_92S5Q,UCaTFX7ckdowpnwHWcJGH2KQ
14,KrtHJLzYKxg,No Data
15,4Mmfg4Uog8U,No Data
16,tC_pAXS6Ua4,No Data
17,JMdOJsbGijM,No Data
18,d-be96ZNfBM,No Data
19,Y1tR37551vs,UCeLPm9yH_a_QH8n6445G-Ow
20,wx1z7yiKmEU,No Data
21,cNS4d5T6anA,UConIcs8o0z5vYTamGtq-Lsw
22,#NAME?,No Data
23,9CIA-fo-JZU,UCvc33FeURfaIN5M8x9wGVjQ
24,KbqvEAyJoTg,No Data
25,h5NwsvkzduA,No Data
26,Q5YoH4qyyvk,No Data
27,osGShnZigec,No Data
28,pVSDHTnwmWY,No Data
29,SGKEwzgYW-M,No Data
0,I1ncIZRma5A,No Data
1,ySOjMO2rcyA,UC8BpWWBePIcSLOjP8ihTP2g
2,o9s1ml3UVQw,UChX6YTx96D5yEW7EUD7KdZQ
3,kdpEpMs0Bsk,UCRVruzlQF5cqpw9jQgIgNdw
4,ww7hiuYLUgE,No Data
5,qeh2zscThVw,UCzycs8MqvIY4nXWwS-v4J9g
6,kIzR4sogi90,No Data
7,i3oSbHQuAA4,UCLkmPGHUdlRAovphovcf2uA
8,rATCPLFYBkg,No Data
9,bu-q824mibg,UCTQVIXvcHrR9jYoJ6qaBAow
10,ShNw9ad79c4,No Data
11,Imp_C5ZMmUQ,No Data
12,2jH9_8PoSDQ,No Data
13,0ayjkiEY5_8,UCocbO-CaYmONFvW_FgH8TBQ
14,5PZOe31ycII,UCsZeTTanfUhWUeV_hzw7D4w
15,A43487N5Jls,UCulneJtjMARpEHhWQTlGa6w
16,YnSeWAHfEVo,UC4UV2qnBjlaz6L0snkmnOdg
17,nOX3cY9MyV4,No Data
18,zpFWdX82LF0,No Data
19,ipE2ieGksdA,UCnsjIu_j8o1DzCse5kABehQ
20,9439Y8LrzaM,No Data
21,LtDxmkhE-xs,UC1cHlPIE-kqiPvpyYz2O8rQ
22,ua1dmZ6etio,No Data
23,giro4lA5X2s,No Data
24,_iVwxmIvA0Q,UC8uNEXfVQmPyI2Ou9NmjiTg
25,tG43_UovfNg,No Data
26,GYfFgfGWI7c,No Data
27,RNeyhWyQdmg,No Data
28,eHfHoJ3__Kw,No Data
29,#NAME?,No Data
0,YAu-BvFwnzI,UCFujIrw9QxkWoFupk0QdQNQ
1,ShsQcRSWvMQ,No Data
2,TJ5jq2-L9Nc,No Data
3,V_jVtD__gpM,UCd9BXPj-KcMTh0HiB-Vlb8A
4,guJnFY1R4I0,UCTnRxVUPssiL7H29ON07t_Q
5,Uhnt3Zx3Pck,UC_qkR2MD3WJh9EKpwL-gwPQ
6,jmidnDYxLz0,No Data
7,q2p-nAFl1Mo,No Data
8,12vZ4wLNsoQ,UC8yYqoMOYO_Q755YLJ-teoQ
9,xBucxn04168,No Data
10,a6SfTbgXYrw,UCXBgKqFxSjKADEuMLkc1Bpg
11,yRletA-YVas,No Data
12,Cp6pSUthWFU,No Data
13,XuWY7upl6fo,No Data
14,v8I83DWv_6o,UCwB_AlxvT3A1uEcI9rA_7hg
15,o39FxVq5y18,UCTMgd9qnUD9qKBX5oTtD6ug
16,jSwdJuajj0c,UCl4e200EZm7NXq_iaYSXfeg
17,WehW6_2sNKs,UC8vlFSlvo5vtc_TNDNlSJwQ
18,ejjZCMdT4P0,UCMsuwHzQPFMDtHaoR7_HDxg
19,39Es5b2nRE0,No Data
20,K-3gZ1pBVtU,No Data
21,qE3tff9nxvk,No Data
22,VPtJKd1bMQ0,No Data
23,xPQ_9OhazhQ,UCt-1ijH9G4J6Uy6KzDMHwCw
24,lrV5KGnUTZQ,No Data
25,ORr9a5zIGOQ,No Data
26,XHwq9iMV2pM,UCroloVlHKUnvOMn5MtuvyDg
27,5RkTHclIKiQ,UClryZHKxKYcpRSCNnSnTERg
28,UQyeOnuoIOI,UCD7-Ocp4InwPKzwiq_U-Abg
29,1KrosjMFyEw,UCSsjL41NsyqSNNbanuI0htg
0,motZEKI93vQ,No Data
1,OwgZsfziDxc,No Data
2,oEypRalq1ms,UC-LLJpXdOh9uokdM_H7oE6A
3,Idg-mmUnxQ8,UCBnD1sJRWEyKpfQydw1mkCA
4,JwFgnGqMTws,No Data
5,aNmoDwPEyxk,No Data
6,cRM75xCQTH8,UCLlotsarN5eOLDEsG8pSBtw
7,TzjRZ2lGIeM,No Data
8,8b0bUQ-Zlbg,No Data
9,64N93tt0xtw,No Data
10,LXL4WUHJ_Ig,UCsEjeOEX1jSCToYc6cClI9g
11,Xt_BrvNkwOE,No Data
12,EfsWwONqS5s,UCKtn-oZON38D0v7bLopdqDA
13,8FRbGrpKW24,No Data
14,IkEoFQWL-_o,UCPVr7clenPjpD7WNsSI3UBQ
15,6STAaF7cXDA,No Data
16,p0gRS6TQz30,UCe52oeb7Xv_KaJsEzcKXJJg
17,fx2ziZpocSI,No Data
18,k6ZhfhUJEAs,No Data
19,PJA74PT1ZUI,No Data
20,6A3IjqINBK0,No Data
21,9IDDqY10QuI,No Data
22,V6XnSqePgeM,No Data
23,FG3D9iPo9nE,No Data
24,eOuq4rZe7HA,No Data
25,otQCBqZ1TY4,No Data
26,YjKhdWeB4l8,No Data
27,MDjIW6AxXlU,No Data
28,6eRBqARSAZA,No Data
29,TdjSPoS27KQ,No Data
0,TtZRhSXo__I,UCVMvBhhCs_jZTGlHFI6Fh7w
1,H9MIMTuB6Jc,UCWc-XpFHPK1SwGcvpFPZ8NA
2,y1FHm7flXz8,No Data
3,d-be96ZNfBM,No Data
4,zUax-vLGv5Y,UC1oPBUWifc0QOOY8DEKhLuQ
5,xzzs_1EdfJo,No Data
6,VhZoEhUoY68,UCX7WYPXASkYUm2GyomLllIg
7,Ltvw4QgBksM,No Data
8,7fTE_DvzfSQ,No Data
9,-0S2GwEeApk,No Data
10,3nizcX2nKv4,UC5oLRA4CAPwZdZ-o0yLF-Tg
11,sIL_6d1KcGE,UCGCaVubrW7s3G_0Lrb19dJw
12,miiseAJIg_I,UCfCOQPrgiA9YydjXQ6g87fg
13,U67K8Mf8Q4o,No Data
14,WAGG_tCgAyk,No Data
15,jOYUyj5e8bQ,No Data
16,Z92N_d4tprk,No Data
17,#NAME?,No Data
18,plfC-4dNmXw,No Data
19,Mg0ltk_XHhI,No Data
20,qV8Cus-McSs,UCAaZrjOnkz2DL-ry9DgYhcg
21,h6sd_djQ0fU,UCy7iJTuH5L0Po0ABAzPCjEg
22,5000ZcHiMws,UCTv-XvfzLX3i4IGWAm4sbmA
23,f_PQxGXnu1k,No Data
24,3PGDQHJbzgM,UCExF-hB10yMpqD_nr6DjJ5Q
25,SWR7HKINf_4,No Data
26,UimOLNmTAJ8,No Data
27,_mRnh2T99Rc,No Data
28,UoYSTjAwWAs,UCwryLCHhqWkyWK5RYe9RrvQ
0,ZyiWYPZHmLo,No Data
1,mJKiqGbyT8w,No Data
2,KsaiWtHPuxQ,No Data
3,G4u-ryBGI9I,No Data
4,0DSrSpKAp0k,No Data
5,bL62g1WDdVU,UCdf_kA_Iw6zudHdPCfy5j9w
6,qnOPBs-Kgg4,No Data
7,kWf-vSHYr2o,No Data
8,TCoCfZJmCjg,UCcRj3pRCMea0HoXhPksLn4A
9,TJhu41XmSe8,No Data
10,hCv4zU8UHgM,No Data
11,lhfCfuuquxw,UCDrhBPl3tn6UihJTesng22g
12,nyVCSJNGlL8,UCRy43A8jI-KQX99uiKLJuxQ
13,7MhfSptFexc,No Data
14,7P4V8E0vkDc,UCiS_Rha9HIkafneIimbWh1g
15,slXZZd61Dyw,No Data
16,80F3XdW76xE,No Data
17,YfDd0IYaHeU,UC6wKgAlOeFNqmXV167KERhQ
18,uedhiZM_-Uk,No Data
19,zK-Z2vRR4qk,UCVP_Fma2_-BEKWYc79JVQDw
20,Lmc1pVL2vm4,UCI5pX--ky1-KE8xu5ybTq2Q
21,Y6uSy3ZNCzI,UCSUz_d1S22V7n3V5awcjVbQ
22,FJMizax7tS8,UCYs35nWy7aTUBA4w8LcSCjQ
23,Frw0gA_FTPI,UCYJnKTyn-1lbNRV5G92UMfA
24,mwJuuBLasGA,UCnoV9-8oRfF-c9BFkgTD2nA
25,rdO1XRki13U,No Data
26,Pj1rReyV6eo,No Data
27,XQCzRDA0IzA,No Data
28,fAklQ6oGzsg,UCKtKKtjaaPKA1Oj8Ldnfsdg
29,joPGSi3iqi4,No Data
0,Vl-3ADkZvdY,UC4fVGARvfrzPG2_lCMxyWLw
1,pzOTZNs2QPo,UCP-32CzsbLiiIb2LbYk8mZA
2,#NAME?,No Data
3,ZfUao7HFJOc,No Data
4,fHyBK8IF44Q,UC662XUyP11fa1kYzd5UlUNQ
5,NC7LRZP56jc,UCKM1JNWlqYEkqkoJX8CMnVA
6,LRFcDGRNmXA,UC1cHlPIE-kqiPvpyYz2O8rQ
7,geBlPGIRHKU,No Data
8,e_78qofDGCI,No Data
9,SGKEwzgYW-M,No Data
10,SDf9N_92S5Q,UCaTFX7ckdowpnwHWcJGH2KQ
11,lwI9NjLvKwQ,No Data
12,8ylEvvm8X34,No Data
13,ck1IgQMIRiQ,UCfoouD4880M5_zzKi91v6Rw
14,m6YaKO8FFjQ,UCljYHFazflmGaDr5Lo90KmA
15,0ayjkiEY5_8,UCocbO-CaYmONFvW_FgH8TBQ
16,tC_pAXS6Ua4,No Data
17,RNeyhWyQdmg,No Data
18,eHfHoJ3__Kw,No Data
19,YAu-BvFwnzI,UCFujIrw9QxkWoFupk0QdQNQ
20,ShsQcRSWvMQ,No Data
21,TJ5jq2-L9Nc,No Data
22,V_jVtD__gpM,UCd9BXPj-KcMTh0HiB-Vlb8A
23,guJnFY1R4I0,UCTnRxVUPssiL7H29ON07t_Q
24,Uhnt3Zx3Pck,UC_qkR2MD3WJh9EKpwL-gwPQ
25,jmidnDYxLz0,No Data
26,q2p-nAFl1Mo,No Data
27,12vZ4wLNsoQ,UC8yYqoMOYO_Q755YLJ-teoQ
28,xBucxn04168,No Data
0,a6SfTbgXYrw,UCXBgKqFxSjKADEuMLkc1Bpg
1,yRletA-YVas,No Data
2,Cp6pSUthWFU,No Data
3,XuWY7upl6fo,No Data
4,v8I83DWv_6o,UCwB_AlxvT3A1uEcI9rA_7hg
5,o39FxVq5y18,UCTMgd9qnUD9qKBX5oTtD6ug
6,jSwdJuajj0c,UCl4e200EZm7NXq_iaYSXfeg
7,WehW6_2sNKs,UC8vlFSlvo5vtc_TNDNlSJwQ
8,ejjZCMdT4P0,UCMsuwHzQPFMDtHaoR7_HDxg
9,39Es5b2nRE0,No Data
10,K-3gZ1pBVtU,No Data
11,qE3tff9nxvk,No Data
12,VPtJKd1bMQ0,No Data
13,xPQ_9OhazhQ,UCt-1ijH9G4J6Uy6KzDMHwCw
14,lrV5KGnUTZQ,No Data
15,ORr9a5zIGOQ,No Data
16,XHwq9iMV2pM,UCroloVlHKUnvOMn5MtuvyDg
17,5RkTHclIKiQ,UClryZHKxKYcpRSCNnSnTERg
18,UQyeOnuoIOI,UCD7-Ocp4InwPKzwiq_U-Abg
19,1KrosjMFyEw,UCSsjL41NsyqSNNbanuI0htg
20,motZEKI93vQ,No Data
21,OwgZsfziDxc,No Data
22,oEypRalq1ms,UC-LLJpXdOh9uokdM_H7oE6A
23,Idg-mmUnxQ8,UCBnD1sJRWEyKpfQydw1mkCA
24,JwFgnGqMTws,No Data
25,aNmoDwPEyxk,No Data
26,cRM75xCQTH8,UCLlotsarN5eOLDEsG8pSBtw
27,TzjRZ2lGIeM,No Data
28,8b0bUQ-Zlbg,No Data
29,64N93tt0xtw,No Data
0,LXL4WUHJ_Ig,UCsEjeOEX1jSCToYc6cClI9g
1,Xt_BrvNkwOE,No Data
2,EfsWwONqS5s,UCKtn-oZON38D0v7bLopdqDA
3,8FRbGrpKW24,No Data
4,IkEoFQWL-_o,UCPVr7clenPjpD7WNsSI3UBQ
5,6STAaF7cXDA,No Data
6,p0gRS6TQz30,UCe52oeb7Xv_KaJsEzcKXJJg
7,#NAME?,No Data
8,77z1JM2CrA4,No Data
9,HgX8ePffNGs,No Data
10,ATl3ardB3r8,UC4QadOSsJu54Qs8z99shRiQ
11,Rd8QYPhTk5A,No Data
12,b80wZ5YCR5M,No Data
13,0118SIbvlDw,No Data
14,YAu-BvFwnzI,UCFujIrw9QxkWoFupk0QdQNQ
15,0n6-SYIbujA,UCD7-Ocp4InwPKzwiq_U-Abg
16,eHfHoJ3__Kw,No Data
17,cWyiZnHt7E8,No Data
18,39Es5b2nRE0,No Data
19,CmMxoSlypus,UCaO6TYtlC8U5ttz62hTrZgg
20,Gh5EytRqbX4,UCAne8GG-iUcTzUkpQG4N7jw
21,LOcL-rQjIgE,No Data
22,uxYXPbykUXE,No Data
23,NO6M8TLIxuE,UCwB_AlxvT3A1uEcI9rA_7hg
24,tNpFtjUzISM,No Data
25,VPQjdI9aeJs,UCUCfUXj4jwTllzPtPEUvjrg
26,Nw2UAlkX8O0,No Data
27,TJ5jq2-L9Nc,No Data
28,wzDuGTvfY1Y,UCTMgd9qnUD9qKBX5oTtD6ug
29,FAsfu2FCodY,UCp_RW49IudjKEw_yal7tfFw
0,iVjVzHC3M6I,UCEAvwlv0ZtJrSsgaA2CewOw
1,5aBQ_vkatTY,No Data
2,#NAME?,No Data
3,yRletA-YVas,No Data
4,rIftbm3YbHI,UCcOYEm78CpaZQvPE6LtoSeA
5,ShsQcRSWvMQ,No Data
6,PKJDilNPNOU,No Data
7,1Yu3_Bbl6IQ,No Data
8,ZdP6njx5tW4,No Data
9,ZEOZJngJXPc,No Data
10,MhhVyXtRAys,UCd0pUnH7i5CM-Y8xRe7cZVg
11,JoP_d0YktsU,UCTDMT3aL30noTVFgNPA9XtQ
12,Uhnt3Zx3Pck,UC_qkR2MD3WJh9EKpwL-gwPQ
13,8b7LmDFHYpg,No Data
14,wvrVticm4XQ,UCkkxn2ldlFUMupTlXU8meAw
15,CbJx788qTao,UC6YNWTm6zuMFsjqd0PO3G-Q
16,JlI51mWY4G4,No Data
17,m2vzoW_MCtE,UCAqlxq4Bs9PjI86M9lM18TA
18,abS01yuwybM,UCRT-74ovdMKOFBC96w_gfyQ
19,FG3D9iPo9nE,No Data
20,hPOgIqIHopk,UCJxYlnZBZc7Ol4FZB9kwl4g
21,sbwYjcDe-0I,No Data
22,4z0bhvHsK2s,UCWsJsG1wJyO2BydSGqfAmRA
23,Q0WOdE0-l6U,No Data
24,A-C2dMuuqt4,No Data
25,EMRQq1XgTjQ,No Data
26,9HD8S7LSDEI,No Data
27,CnTs1gjVziQ,UCrHZjJf0sNsHtfsKHwqe4fA
0,#NAME?,No Data
1,Qw9iXcumulM,No Data
2,fNoCvCIdYdE,UCQ3Kgx1G1NkELoJ8tJ3uelg
3,gslz7KUV9AE,UCkpeuy1OcoOuSnvDnvXamRA
4,D7q8MhesY50,No Data
5,ysgNOzypTmA,No Data
6,AGzBOeKB6io,No Data
7,jVKJrZ39C_A,UCXgaaEw-FRb4HXGo8ka-pfw
8,VcMyiTrbhfE,No Data
9,UL4s0YjKzA4,No Data
10,guJnFY1R4I0,UCTnRxVUPssiL7H29ON07t_Q
11,uQGFwXCaPyk,UC33_tIj4m1_XaqfFcomShvw
12,IGohjKDaeAc,No Data
13,0fZSM5H_V0M,UCSoEDFXaMcHbAlWlduce2eg
14,s_Lhjo1RgZ0,UC2v_FEM2obGMne07CgXU8hw
15,bQJVymi9ZoQ,UC78zfX-wGho3o6MrrnzLzMw
16,JrEsGQNFQq8,No Data
17,OiVke0pcKjI,No Data
18,mK2sOgj7f0c,UCd_yFWKGwk-5d1rcwBjkBTQ
19,TmklotZXA90,UCYs35nWy7aTUBA4w8LcSCjQ
20,bc1EBmVMfYU,UCMOWCrRrcdSRT7dCR_dB7qA
21,vZ0FcEZA4ac,UCC9SB7UVkUvmF7tXTXs0umA
22,zkWJEm16k7s,UCLHXKRZaO4BZIbbpGxlN5vQ
23,2DxgvwfI-ts,No Data
24,Q89OeCqaaAY,No Data
25,zkpLFEo3-iQ,No Data
26,q2p-nAFl1Mo,No Data
27,1V4syQvQHH8,No Data
28,iPcsfj9z76c,No Data
29,ITF3yYiBvd4,No Data
0,Bp6iA3wIVRM,No Data
1,eatJ02t57EQ,UC6YuttrRJ_LZNddA_DJ_VSQ
2,NbkOF_UC1eY,No Data
3,c5iZqIrS1Ds,UCcsFqFx3-378-GYZ3kQA3fw
4,bc5BnTYRgx8,UCpko_-a4wgz2u_DgDgd9fqA
5,hbApBeGesi0,UCEojdIMF62_65_iYQsvF50Q
6,M8VrA5Cr1TI,No Data
7,EF42EeBNwl8,UCstEtN0pgOmCf02EdXsGChw
8,KogLNlAIZV8,No Data
9,yDu5jqMA69Y,UCu0tZTqp4nCdRa1drFYgSaA
10,2nSWgB4xMAU,UCcb0Ixexedx7eXLzgYZh6bg
11,eCe73jzM1dQ,UC1cHlPIE-kqiPvpyYz2O8rQ
12,nJViWaL5umY,No Data
13,#NAME?,No Data
14,V_jVtD__gpM,UCd9BXPj-KcMTh0HiB-Vlb8A
15,lJkTno9lI1Y,No Data
16,JJWSNewDOTk,UCWc-XpFHPK1SwGcvpFPZ8NA
17,BJ0i5SQHBt0,UCKtKKtjaaPKA1Oj8Ldnfsdg
18,FFxBA48eoKU,No Data
19,on0RGf8-Oiw,No Data
20,12vZ4wLNsoQ,UC8yYqoMOYO_Q755YLJ-teoQ
21,OuBq-FyAyBM,UCAa2_U9s5WaJpiBzzltLHrg
22,VegOVMUaw9Y,UCAX6y5-NDtMFGEEwxLjfB3Q
23,t2SYf1j8o5U,UCqOmFFbm6NBv_1u9hnIZJmA
24,4MdvIg1ggjA,UCGK36RPWPkHun1ijZa73JWg
25,wqTKUetyoh8,No Data
26,_lPQdbLE3FA,UCb-fR7QNDWJHsHJlkKgKFWQ
27,A8o8rfatisY,No Data
0,4ucuHkdJsds,No Data
1,4pCdrhwwpt0,UCZ1WJDkMNiZ_QwHnNrVf7Pw
2,5RkTHclIKiQ,UClryZHKxKYcpRSCNnSnTERg
3,jSwdJuajj0c,UCl4e200EZm7NXq_iaYSXfeg
4,aNSsHBajyF4,UCynURu72A71GmEVQcsZXcKQ
5,2tQKS03UQ18,No Data
6,M7R6KcCo1R4,UCG92DaK_4WQMn07gG5mhaxA
7,9z9QKRaQC7U,No Data
8,jarRQHfIogY,UCUdKnSB7YEXAvnMMoToohYw
9,RgKr_n1NLBQ,No Data
10,XHwq9iMV2pM,UCroloVlHKUnvOMn5MtuvyDg
11,wNyW6o1I-F0,No Data
12,e0x_TgY_-XQ,No Data
13,CjlAa6Ycjxk,UCTHjVEZmrrH_sb8V3DJLWbg
14,QtCexPVY0OQ,No Data
15,Oz1kC9E7ovw,UCzwae-c-aWb3gTPPSKBgb4Q
16,5cf2WRgsFqY,UCp1p09xUo_lTQONF73ptnBg
17,ZT-gcKzuB2A,No Data
18,ZitZD3q7IzI,UCe4Gy3xDG5K0xuRKm7a6l_g
19,36KmvAzOSUM,UCiOXpSqinyr12spBzzbi8OQ
20,iyXPxH-J7yU,No Data
21,uU45h73QSPw,No Data
22,vDtIAXJHJXc,No Data
23,#NAME?,No Data
24,77z1JM2CrA4,No Data
25,HgX8ePffNGs,No Data
26,ATl3ardB3r8,UC4QadOSsJu54Qs8z99shRiQ
27,Rd8QYPhTk5A,No Data
28,b80wZ5YCR5M,No Data
29,0118SIbvlDw,No Data
0,YAu-BvFwnzI,UCFujIrw9QxkWoFupk0QdQNQ
1,0n6-SYIbujA,UCD7-Ocp4InwPKzwiq_U-Abg
2,eHfHoJ3__Kw,No Data
3,cWyiZnHt7E8,No Data
4,39Es5b2nRE0,No Data
5,CmMxoSlypus,UCaO6TYtlC8U5ttz62hTrZgg
6,Gh5EytRqbX4,UCAne8GG-iUcTzUkpQG4N7jw
7,LOcL-rQjIgE,No Data
8,uxYXPbykUXE,No Data
9,NO6M8TLIxuE,UCwB_AlxvT3A1uEcI9rA_7hg
10,tNpFtjUzISM,No Data
11,VPQjdI9aeJs,UCUCfUXj4jwTllzPtPEUvjrg
12,Nw2UAlkX8O0,No Data
13,TJ5jq2-L9Nc,No Data
14,wzDuGTvfY1Y,UCTMgd9qnUD9qKBX5oTtD6ug
15,FAsfu2FCodY,UCp_RW49IudjKEw_yal7tfFw
16,iVjVzHC3M6I,UCEAvwlv0ZtJrSsgaA2CewOw
17,5aBQ_vkatTY,No Data
18,#NAME?,No Data
19,yRletA-YVas,No Data
20,rIftbm3YbHI,UCcOYEm78CpaZQvPE6LtoSeA
21,ShsQcRSWvMQ,No Data
22,PKJDilNPNOU,No Data
23,1Yu3_Bbl6IQ,No Data
24,ZdP6njx5tW4,No Data
25,ZEOZJngJXPc,No Data
26,MhhVyXtRAys,UCd0pUnH7i5CM-Y8xRe7cZVg
27,JoP_d0YktsU,UCTDMT3aL30noTVFgNPA9XtQ
28,Uhnt3Zx3Pck,UC_qkR2MD3WJh9EKpwL-gwPQ
0,8b7LmDFHYpg,No Data
1,wvrVticm4XQ,UCkkxn2ldlFUMupTlXU8meAw
2,CbJx788qTao,UC6YNWTm6zuMFsjqd0PO3G-Q
3,JlI51mWY4G4,No Data
4,m2vzoW_MCtE,UCAqlxq4Bs9PjI86M9lM18TA
5,abS01yuwybM,UCRT-74ovdMKOFBC96w_gfyQ
6,FG3D9iPo9nE,No Data
7,hPOgIqIHopk,UCJxYlnZBZc7Ol4FZB9kwl4g
8,sbwYjcDe-0I,No Data
9,4z0bhvHsK2s,UCWsJsG1wJyO2BydSGqfAmRA
10,Q0WOdE0-l6U,No Data
11,A-C2dMuuqt4,No Data
12,EMRQq1XgTjQ,No Data
13,wXwFUDg1Xjg,No Data
14,urDukCGTKlM,No Data
15,GK9aXTnzOt8,No Data
16,omDg0JrG2Kc,No Data
17,ksoJ2P3TaI0,No Data
18,#NAME?,No Data
19,zHQmek0XqXo,No Data
20,iJHgXbs7_MQ,No Data
21,NaVzJ1EPJp8,No Data
22,8Vz9XHa9FBU,No Data
23,544Tb4D02Wg,UCDHBN6c7uHLyjZcxGdChZWA
24,Pq6faXRD2uM,No Data
25,HAspm9Rz1zE,No Data
26,Om1S6OMDofo,No Data
27,hMzhTMiAcUM,No Data
28,g5ZSWGyN6Q4,No Data
29,WZHwyZ5WT3s,No Data
0,L2kixW3VRWc,No Data
1,hg_F7mbgZy0,No Data
2,RC7SqvCNhvU,UCq_TsRds1PuHzPfLoSqGyZw
3,WPoGLXiJMZg,No Data
4,1UuPUy-yMKU,No Data
5,NS3Klzo839E,UC4QadOSsJu54Qs8z99shRiQ
6,OTWEZpveP0k,UC6VSFaHYbR-bhNer7DXxGNQ
7,8aP_yglTjt4,No Data
8,fBAadeCruE0,UC-km1012mEUQQLGxggmrazw
9,SXB2D4eKn6U,UCp_RW49IudjKEw_yal7tfFw
10,6aGwkgF3UIg,No Data
11,i_HWB_KOUAo,No Data
12,d0zMGUHvBc4,No Data
13,ZlW36Vd7_Bw,UC7dXPammhcS6lrPzgq7WAPQ
14,AtGGRPJlocI,No Data
15,EDv4TwHGPyQ,No Data
16,Fe1QPXBJDTQ,No Data
17,kPcPiFEZ2B4,UCR6CQjFdbcJcrmbQmRkzWGQ
18,XXUW827-HP8,No Data
19,2UMoxZLPGrE,UCO6t3VQrpvrM4gYDRQ-58Ew
20,lwvYvqUkCNs,No Data
21,hczrjJOrUc8,No Data
22,N8f39jf97pQ,No Data
23,rzRhOz-PBWg,No Data
24,Nu2yQ1zYDYU,UCweOkPb1wVVH0Q0Tlj4a5Pw
25,PEBy3aegIvE,UCsNF6WPWC4G5jFJGThclQ3Q
26,Q1JiptOTxno,UCZDD7mbBlV-Mg-vpI6wQvSA
27,HgX8ePffNGs,No Data
28,eTrr7cDRz4c,No Data
29,DKPCBAlDw2A,UCRzzwLpLiUNIs6YOPe33eMg
0,_Mjph45AzPg,No Data
1,GC_lI2CLn6c,No Data
2,7jepS62o4U8,UCTWnLfgX42EtufJIBTV3tHw
3,Qtim6hV5QcA,No Data
