,video_id,channel_id
11322,l98SknwquUY,UCwReh8IfIomgLzkxWlNWKaQ
11323,uclT5FDGEJQ,UCyo6aLuDHbUoNTv-NR-Y0NA
11324,5Xd58eDM0d0,UCg9mwxF0uacG3Q4N91wo2TQ
11325,3INlHNnz11Q,UCVl36X_GapkOvA5I7gHgfeQ
11326,fQkt6wXt_4A,UCSd8m0HW9OYgER7SD6fiCcA
11328,Jr7P2qEc5_0,UCVuYWcbLhb40qNTPsfIiGiQ
11330,hKfoq398ePc,UCcUnsoipzgd5JJNsNMsgfNg
11331,gJ-fQ5PwqHc,UC6y16n9luQ4bAsL5hgqoT6g
11334,uvBRNmJKE2k,UConaGRzpWrIGU6ALkUASyYg
11335,irOZkAp6MHo,UCQuVITBfktYveqM3xFIGgyg
11336,BwmdQ8q5-zE,UCbNAou-2eTgQkZlwX55Y6-g
11338,KiBS-dbv_x0,UCp0hYYBW6IMayGgR-WeoCvQ
11340,2N4Jrq9Qz9k,UCzMoibQRslh_1bTuW0YXc6A
11341,j_jxkWNauyc,UCpRh2xmGtaVhFVuyCB271pw
11342,uGUfVvs3Up0,UCPs6BouVj4Gl96zGwwzSWJg
11343,2TUYYtiDyms,UCkpeuy1OcoOuSnvDnvXamRA
11345,lUxE9-GU08g,UCMtFAi84ehTSYSE9XoHefig
11346,GSQzGjcI3ac,UCrkSGDjXXzkQYu2GGrXVEXw
11347,udm5jUA-2bs,UCuuU2L90sqhQahV1IkhCPaQ
11348,S8ATo2m_7sA,UCqT7VnHfRlvZU8mGU-HAvGw
11349,F3S7b95qNUc,UC8scQdBCVkXxtIPqnziblaQ
11350,0zw92bTkF6Q,UCSYCOHHulAU-vAKeeaR65Wg
11351,FCT5T-H_KAo,UCDrXxofz1CIOo9vqwHqfIyg
11353,dzkWM1_bUZI,UC0mhOaiTObQ9hsCIBQM7Hnw
11354,3r2jBpPnr9k,UClyvSlm-AkWi-OyuUZ9p6Rg
11356,iWnnupdzG5c,UCoh_z6QB0AGB1oxWufvbDUg
11359,eZFqlNYU5QM,UCN1_nW3S6dx_4Y_OHzoeuEg
11361,J-II3T8e8tg,UCS_zFUPZOlLkXLAybjYuCxQ
11362,58Txqly_BzM,UCSrwpEM8lBM4jR5YoKX3XOQ
11363,DKdIEao3c6E,UCVPz_nauEJpqPxxvYiOpCHQ
11364,nHBAAfnFU48,UCGrk0svL3omxVdmD6Ay8Qag
11365,vCPpFbS0JE4,UCj0EHE0dPNIiHXamLawzuTw
11367,0QyMeZeRqgs,UCwB_AlxvT3A1uEcI9rA_7hg
11368,Vo9eO5t1Ik0,UC3LAEwEhZ0Yn3l4-WatZo2Q
11369,sMLso2du91U,UCK7IIV6Q2junGSdYK3BmZMg
11370,wqxtevkJJIg,UCnj0TjaM0wyxkAWW_nz8_1g
11371,wyykE0-qA8o,UCroloVlHKUnvOMn5MtuvyDg
11374,N7pxvy98NJ0,UC169FIKMFQKr1n65N3UcQag
11375,b4lUQiItfhg,UCsX8MJHEI5UukXoF3HLnTvg
11376,UqSsQO_JfPM,UCfj8FsoiPFHn1gZMJaeLEDg
11379,LBNzixL0cAw,UCvudj1z5SLEkOw-Jiu63IYg
11380,f537tHkJdgA,UCYetAe5kFTS6JR4yklBL8zQ
11381,27HUDjm_5Jo,UCDKOsemhPLrK4JnsZqkxHLA
11382,3g6ARwJgXuo,UCQ5URCSs1f5Cz9rh-cDGxNQ
11383,vAuO3bHxSpc,UCAL3JXZSzSm8AlZyD3nQdBA
11384,q0cPYPoL_zg,UCocSuBafA12L-bhvkKmGUFg
11386,PN_A5GMsPY4,UCyVN0CzJ3N0NCgXLiBvr1-A
11387,vUTI4bPdlgE,UCnzJFckvQBA5nn9lMu08LWQ
11388,QpiZjTFU64o,UCeLPm9yH_a_QH8n6445G-Ow
11390,ffxKSjUwKdU,UC0VOyT2OCBKdQhF3BAbZ-1g
11392,lwp41KvRIdQ,UCdivz7DDJG35Vkvng0eMmuA
11395,NttWv2Hlwtg,UCv3cmuTwVzTXROJdaT7xw6w
11396,tlILlcCE8Sc,UCRzzwLpLiUNIs6YOPe33eMg
11399,IE34FVuitlA,UCsZeTTanfUhWUeV_hzw7D4w
11403,DGFVdbWHafo,UC4QadOSsJu54Qs8z99shRiQ
11406,5P8FGIm-G1c,UCUzpZpX2wRYOk3J8QTFGxDg
11409,bR4jf8j7PRY,UCEIMvzf3R9d3_2A3IAajvHg
11410,YGa-GsU0yH0,UCy71JJO1ef3eH1p84gM4QOg
11411,Bv4wGbOwq9U,UCkkxn2ldlFUMupTlXU8meAw
11412,HF8ZA2maj3E,UCbcxFkd6B9xUU54InHv4Tig
11413,3VwEViNik1Y,UCITHCnexbSfc4TFh9FlZcWA
11415,iJzrYChU0HU,UCfCOQPrgiA9YydjXQ6g87fg
11418,hXbxPeJ6nVg,UCxrVktKMYbZ-hT0OqYjGKUA
11419,IW1a5C7f308,UCkX0AqO23enCrOrJt175TWw
11427,k3uTi7qLhUc,UCkpeuy1OcoOuSnvDnvXamRA
11429,SdJ2RZE0zZs,UCSoEDFXaMcHbAlWlduce2eg
11430,0VsOB1f0vQU,UC7RMi15o0aQacJhxOc6LLmw
11431,KTW_LxKPLVU,UCMKvT0YVLufHMdGLH89J1oA
11432,3I3R_g2zDJ4,UC6VSFaHYbR-bhNer7DXxGNQ
11433,Xosq3D-ayMw,UCG4fqU419F_vnBkIfSyR9Yg
11434,m7SredHLLw4,UCkh7iRDyhXYIBXBeDUVSuKw
11435,CxntOA8anbU,UC6YD-hqIJ1UIOcVyQ07HGAw
11437,rq2jDf5yB3o,UC_Mqb6toM3tO8aAD6Q5HXvA
11439,paSZEHCIx54,UC8K94Pfc4dfgfwElP_j9Saw
11440,IwSXeBDBX1g,UC6-SdyCjMFUhedkeDfKTkfA
11443,gQtUxMnYlYE,UCkbJc8jMcTXwhtmN5VMwfXg
11444,JRMDbH5xJtw,UC1cHlPIE-kqiPvpyYz2O8rQ
11447,zEf423kYfqk,UCJrREGJ2R1mMuKJkZ8SMCcA
11448,mHH_1Agh-90,UCVuYWcbLhb40qNTPsfIiGiQ
11449,yh1Dv6mM8xA,UCLdnL7RNgh616cUbJJUGPRg
11450,DLGn4LCYIYc,UC2QDgMJWRQHEJYyVX3Rt08w
11453,gejJQAAzybA,UCKtKKtjaaPKA1Oj8Ldnfsdg
11455,h-QyR2ZDC08,UCMo5MECD5pwhUVLaMqZo5Xg
11456,2tSxVQjeheU,UCVP_Fma2_-BEKWYc79JVQDw
11457,UHjbrU_ThjY,UCyhMAWqnYfR0Gmss71y3vFw
11458,BGIbPnfk1AQ,UCAG1Inx3mQ4yBwAnJNmm8rQ
11460,kaEgAcKOai8,UCYJnKTyn-1lbNRV5G92UMfA
11461,gFR7XHp9Pio,UC9TSfpyxg_-3jG-eqDI2_RQ
11462,yBUIM7xCCfw,UCNcQkRqY3_Ozcnlo6STqlAQ
11464,n0LDtwRSQF4,UC7N1aavBc7wAoTsI4eP0BiA
11465,MIAYE0ExjSM,UCoKXb95K5h3sME3c9OCBaeA
11466,mHrm71sdkRU,UChc68ogXXtWpr3HT-07A1zg
11468,qZnge-xDI2o,UCMtFAi84ehTSYSE9XoHefig
11470,Z7G7wFNRp5w,UChFqyZDekCMt_z7sVO3JjBQ
11471,KE_IDmgqTyE,UCGK36RPWPkHun1ijZa73JWg
11472,gZBy3dxay_0,UCvlctY0BTwLULhSSpZ6_wmw
11473,uQaz9x23H6c,UC1oPBUWifc0QOOY8DEKhLuQ
11474,x3Bqrq6Ilaw,UCGh1ydvCtkXImizZW2Od6ZA
11475,lCo_JXRlxtY,UCwJXtk_1CKlCrh7YJDP2uPw
11480,5CtYCfGWcfE,UCyEeGnQ1xTOaaIvdTVd8oIw
11482,3d-8l4bUxAY,UCDE_gujqIP9wEBZy0lVH_8Q
11486,PFvKGGdivew,UCofMemYvpOxJhjynaUnBLGQ
11487,6EEYi30U0N4,UCPJWRurNJglKzESrdQRxSMQ
11488,YkR6O7336QU,UC3tZDwLVGnZKl9477fCxhGQ
11489,rkZvJ0csjFs,UCdPtPTSjf6f4hMG3U25Q94w
11493,eZFqlNYU5QM,UCN1_nW3S6dx_4Y_OHzoeuEg
11495,J-II3T8e8tg,UCS_zFUPZOlLkXLAybjYuCxQ
11496,58Txqly_BzM,UCSrwpEM8lBM4jR5YoKX3XOQ
11497,DKdIEao3c6E,UCVPz_nauEJpqPxxvYiOpCHQ
11498,nHBAAfnFU48,UCGrk0svL3omxVdmD6Ay8Qag
11499,vCPpFbS0JE4,UCj0EHE0dPNIiHXamLawzuTw
11501,0QyMeZeRqgs,UCwB_AlxvT3A1uEcI9rA_7hg
11502,Vo9eO5t1Ik0,UC3LAEwEhZ0Yn3l4-WatZo2Q
11503,sMLso2du91U,UCK7IIV6Q2junGSdYK3BmZMg
11504,wqxtevkJJIg,UCnj0TjaM0wyxkAWW_nz8_1g
11505,wyykE0-qA8o,UCroloVlHKUnvOMn5MtuvyDg
11508,N7pxvy98NJ0,UC169FIKMFQKr1n65N3UcQag
11509,b4lUQiItfhg,UCsX8MJHEI5UukXoF3HLnTvg
11510,UqSsQO_JfPM,UCfj8FsoiPFHn1gZMJaeLEDg
11513,LBNzixL0cAw,UCvudj1z5SLEkOw-Jiu63IYg
11514,f537tHkJdgA,UCYetAe5kFTS6JR4yklBL8zQ
11515,27HUDjm_5Jo,UCDKOsemhPLrK4JnsZqkxHLA
11516,3g6ARwJgXuo,UCQ5URCSs1f5Cz9rh-cDGxNQ
11517,vAuO3bHxSpc,UCAL3JXZSzSm8AlZyD3nQdBA
11518,q0cPYPoL_zg,UCocSuBafA12L-bhvkKmGUFg
11520,PN_A5GMsPY4,UCyVN0CzJ3N0NCgXLiBvr1-A
11521,vUTI4bPdlgE,UCnzJFckvQBA5nn9lMu08LWQ
11522,QpiZjTFU64o,UCeLPm9yH_a_QH8n6445G-Ow
11524,ffxKSjUwKdU,UC0VOyT2OCBKdQhF3BAbZ-1g
11526,lwp41KvRIdQ,UCdivz7DDJG35Vkvng0eMmuA
11529,NttWv2Hlwtg,UCv3cmuTwVzTXROJdaT7xw6w
11530,tlILlcCE8Sc,UCRzzwLpLiUNIs6YOPe33eMg
11533,IE34FVuitlA,UCsZeTTanfUhWUeV_hzw7D4w
11537,DGFVdbWHafo,UC4QadOSsJu54Qs8z99shRiQ
11540,5P8FGIm-G1c,UCUzpZpX2wRYOk3J8QTFGxDg
11542,q8v9MvManKE,UCdq61m8s_48EhJ5OM_MCeGw
11543,Sj6fmKUGUaw,UCutJqz56653xV2wwSvut_hQ
11545,7-hhaIdpwR0,UCvtK7490fPF0TacbsvQ2H3g
11547,7sG2dZ9UCts,UCC2_G6DnZB3WcGpIOIzm1JA
11550,wcAybj1i4Fg,UCs4KWxdP-lRc-dgLXE5i8Wg
11552,eZFqlNYU5QM,UCN1_nW3S6dx_4Y_OHzoeuEg
11553,aYk-DGTq68o,UCTMgd9qnUD9qKBX5oTtD6ug
11556,4kWbbAaQwQY,UCWDA90eEvGBgtbOM997aStw
11559,KjiEsB_Xn5s,UCQ3Kgx1G1NkELoJ8tJ3uelg
11562,UFVTqN3MR1c,UClIA2_cErgsKq7pfG2jaX2g
11563,u5-R8oLenQ4,UCgJT29ypj-ZGNX5y8GHapKA
11568,vcfgD3Ek3Og,UC4lN5sizuJraSHqy99xTy6Q
11570,UkzPDqgSDoE,UCzDiM3fzCJeb0DVI1X7Yj4w
11572,vlh1jD0COCw,UC4QadOSsJu54Qs8z99shRiQ
11573,uG2UhzmR6Wk,UCc1D0i6a-NJGizepx3kGCTQ
11576,k89uegMr_ZM,UCFdBehO71GQaIom4WfVeGSw
11583,z3tX0QpJA7I,UCRvLH_QUTVaJUqxxFNsnD7g
11585,8dJ_oXHf0mQ,UCMhPjYzkjj5AwJI_7ge1cBw
11586,kU4PyWNs6RA,UCIIhko3gMRId9cCteX1eu-Q
11587,Yc-E22KYdAU,UC4K6r2Z_Tqe4hrJE6XZ-9NA
11588,vtF1mjoDrEA,UCWc-XpFHPK1SwGcvpFPZ8NA
11591,OeLPZS5cjVs,UCMKvT0YVLufHMdGLH89J1oA
11592,FNgZ72EV9ls,UC14Yc2Qv92DMuyNRlHvpo2Q
11596,UtRdTmHCcOI,UCLhgIX2L5ZCaWdlaxR_oTAg
11597,qkmjgwws3i0,UC-km1012mEUQQLGxggmrazw
11599,eAtypTNHe48,UCDwcZ85zjLKD-3-jqlv1wQQ
11602,mRigbR49OaY,UCITHCnexbSfc4TFh9FlZcWA
11603,o-Skn0UuAUI,UCbcxFkd6B9xUU54InHv4Tig
11604,Iq6gCapM9gk,UC3ifTl5zKiCAhHIBQYcaTeg
11606,eunA-hiYqM8,UCoh_z6QB0AGB1oxWufvbDUg
11607,31Y6JWB8KeM,UC6YuttrRJ_LZNddA_DJ_VSQ
11609,TcHdTT1JQGo,UCp_RW49IudjKEw_yal7tfFw
11610,poCnTOdGpw4,UCNsidkYpIAQ4QaufptQBPHQ
11611,XPUNJcVF0zo,UCJhjE7wbdYAae1G25m0tHAA
11613,J7GzRaWK76Y,UCKeYxaoeTayCdy0O1goXIYQ
11616,GjwSLz5ndKE,UCSoEDFXaMcHbAlWlduce2eg
11618,ZSi-ERazW4o,UCy71JJO1ef3eH1p84gM4QOg
11620,OFkdncmbpl0,UCRT-74ovdMKOFBC96w_gfyQ
11621,3shycsOKwtc,UCl6OOfETlp6sCzu-lF-suJA
11622,MAfW0aWrpSM,UC1l7nr1LN4GLWGEB1jqaZ8Q
11623,Wj2wSs-uxhs,UCFDL0NuxUBAvvu1PnIwW2ww
11626,76BXG9z0sX8,UC9NDEHqSI_T7d-ydobwGiYg
11628,INySGhV_zSs,UCLO1yCo0gDgpXhyM0fXfXXA
11629,4gDqe6tpfPk,UCFtVzEblikHdro4J5HeMo4w
11631,OHbQ3t_w0Xk,UCI5pX--ky1-KE8xu5ybTq2Q
11633,WCZVkLQG_wU,UCdU0lALBi35E1vqwpbZrzSw
11635,J-II3T8e8tg,UCS_zFUPZOlLkXLAybjYuCxQ
11636,QX5ltzqdnyQ,UC7dXPammhcS6lrPzgq7WAPQ
11637,H-R3OcCWThw,UCP-32CzsbLiiIb2LbYk8mZA
11639,nFykbVohE8o,UCLCdKWiUUKPV016JHjVuMsQ
11640,dETA5ekdWE8,UC9Tzdn0gwFfUnnV1Uydt53A
11643,2FHvI3yuSqo,UCmhp4esMt3gIqoxURl7vTLQ
11644,58Txqly_BzM,UCSrwpEM8lBM4jR5YoKX3XOQ
11647,vTYtgCTbMEo,UCdEiCRtA-lVqvTWvTTWJNRw
11648,6NQVcAxM7-E,UC1Lp8HbCqOPBMT1W_mjb21A
11651,IIGYVrDsYR8,UC6VSFaHYbR-bhNer7DXxGNQ
11653,h0mY-T6wY50,UCSeDpnnXFVbLEbbvFvEEqKA
11658,PNlwws0hip8,UCe52oeb7Xv_KaJsEzcKXJJg
11659,0ipxTn4hJxQ,UCVP_Fma2_-BEKWYc79JVQDw
11661,pSWuaIz53YA,UCrYrlkrxsNjR6nGEcjfcURA
11662,TQkX7d0uuO0,UCkpeuy1OcoOuSnvDnvXamRA
11664,DKdIEao3c6E,UCVPz_nauEJpqPxxvYiOpCHQ
11665,foY_9mUS-G8,UCKRZPvdUvIm1PsQ1nla2uCg
11666,WrxxFrHg3wY,UCfodSug0zXKfd8HpSay9JBg
11667,sxamVp-GgFQ,UCSmENdCeOSL3oPbcP_FYfAg
11668,sMLso2du91U,UCK7IIV6Q2junGSdYK3BmZMg
11669,c9X4B0xK2Xs,UCWxCyZibDIWIrGIgP25mbfw
11670,ae_tXCgevEQ,UCosdY-UuH21-lOwfXwYjiBw
11671,FvBBgTe8KIs,UC451oLR3W1ZNM_zJ-2QvquA
11672,ZgklNQaiEWU,UCTvC3XC9hQGeMqG1LDGHMzg
11673,S4_WKNsLe-0,UC7N1aavBc7wAoTsI4eP0BiA
11675,MpsrCcSRe_A,UCq_TsRds1PuHzPfLoSqGyZw
11677,UqSsQO_JfPM,UCfj8FsoiPFHn1gZMJaeLEDg
11682,0QyMeZeRqgs,UCwB_AlxvT3A1uEcI9rA_7hg
11684,q8v9MvManKE,UCdq61m8s_48EhJ5OM_MCeGw
11685,Sj6fmKUGUaw,UCutJqz56653xV2wwSvut_hQ
11687,7-hhaIdpwR0,UCvtK7490fPF0TacbsvQ2H3g
11689,7sG2dZ9UCts,UCC2_G6DnZB3WcGpIOIzm1JA
11692,wcAybj1i4Fg,UCs4KWxdP-lRc-dgLXE5i8Wg
11694,eZFqlNYU5QM,UCN1_nW3S6dx_4Y_OHzoeuEg
11695,aYk-DGTq68o,UCTMgd9qnUD9qKBX5oTtD6ug
11698,4kWbbAaQwQY,UCWDA90eEvGBgtbOM997aStw
11701,KjiEsB_Xn5s,UCQ3Kgx1G1NkELoJ8tJ3uelg
11704,UFVTqN3MR1c,UClIA2_cErgsKq7pfG2jaX2g
11705,u5-R8oLenQ4,UCgJT29ypj-ZGNX5y8GHapKA
11710,vcfgD3Ek3Og,UC4lN5sizuJraSHqy99xTy6Q
11712,UkzPDqgSDoE,UCzDiM3fzCJeb0DVI1X7Yj4w
11714,vlh1jD0COCw,UC4QadOSsJu54Qs8z99shRiQ
11715,uG2UhzmR6Wk,UCc1D0i6a-NJGizepx3kGCTQ
11718,k89uegMr_ZM,UCFdBehO71GQaIom4WfVeGSw
11725,z3tX0QpJA7I,UCRvLH_QUTVaJUqxxFNsnD7g
11727,8dJ_oXHf0mQ,UCMhPjYzkjj5AwJI_7ge1cBw
11728,kU4PyWNs6RA,UCIIhko3gMRId9cCteX1eu-Q
11729,Yc-E22KYdAU,UC4K6r2Z_Tqe4hrJE6XZ-9NA
11730,vtF1mjoDrEA,UCWc-XpFHPK1SwGcvpFPZ8NA
11733,OeLPZS5cjVs,UCMKvT0YVLufHMdGLH89J1oA
11742,ze7lZVw0Z-I,UCvc33FeURfaIN5M8x9wGVjQ
11744,fUvISU9BH3w,UC6VSFaHYbR-bhNer7DXxGNQ
11746,q8v9MvManKE,UCdq61m8s_48EhJ5OM_MCeGw
11747,7-hhaIdpwR0,UCvtK7490fPF0TacbsvQ2H3g
11748,NRnnnihFpTg,UCE2606prvXQc_noEqKxVJXA
11749,rQbYK_0Dpxc,UC4QadOSsJu54Qs8z99shRiQ
11752,7Y5zB30zCTg,UCFTVNLC7ysej-sD5lkLqNGA
11753,Rwsz2eqsHNk,UCQUdNis13Y2bXiV7fssSNCg
11756,1uf_MoILbzU,UCCUd6vfPvpPHBWZ6XwXAlRQ
11762,W2Ck-a6v9Vc,UCMKvT0YVLufHMdGLH89J1oA
11763,Sj6fmKUGUaw,UCutJqz56653xV2wwSvut_hQ
11764,a_nw6wsBdjE,UC_UZOoR9lh_XNohLWRZeu_A
11765,immvz1OA8wI,UC7MQgeoNg9S4rOZBU2k9pqw
11766,8ktojH-i1Co,UCbcxFkd6B9xUU54InHv4Tig
11767,JY5K-uJdRC8,UCKtKKtjaaPKA1Oj8Ldnfsdg
11768,1lY-p3km8UA,UCSzYokfaH2v1521wqrh9fhA
11771,vL9ei35Yf5Q,UCvF9_9I_6tfl0NmXN0yS1Kw
11773,C7OMFxIKze0,UC5RmUAcm_w5K9cxtQSj7W7g
11775,KJC33PPu7S0,UCRqoBj-bseW6B0deXZk7H1g
11777,BPs_wtbHIX8,UCstEtN0pgOmCf02EdXsGChw
11781,7sG2dZ9UCts,UCC2_G6DnZB3WcGpIOIzm1JA
11783,a2MgLy9eyT4,UCOEv66G1hFW5P4ymboQOgJw
11785,VOkmjKnoIms,UCT2ufNhLUwPZGhNvO_B2vnA
11787,8TMPbux_XQ0,UC8h0_SGJZ1rBaoK3EwTRq_g
11790,rJn8Ir3YN0g,UC-km1012mEUQQLGxggmrazw
11792,KjiEsB_Xn5s,UCQ3Kgx1G1NkELoJ8tJ3uelg
11795,4bO5mVqOqPQ,UCRxDTCmIjgli-Xgh2KPE9dA
11796,QHVKw9nR5tQ,UCnoAbnpXGVNMxNOJXTiQrZA
11798,skJHXjJG1ZM,UC1l7nr1LN4GLWGEB1jqaZ8Q
11799,86mXctUfSb4,UC7Gpp9AXsyBns4oPt0rd82A
11809,UHuCI_b3wBs,UCSoEDFXaMcHbAlWlduce2eg
11818,sJgaeyQI-os,UCrHZjJf0sNsHtfsKHwqe4fA
11820,4kI16UuLz9I,UC8XBizOfQBLUrUcv_9DHCog
11822,K8Z-ODJckfo,UCKZRL75vTjqbgd0WVdqF3Qg
11823,ZabDhxj5ekc,UC6YuttrRJ_LZNddA_DJ_VSQ
11824,FoUmok9YYLo,UCscgnhNfNhQSguRpqMFIu0g
11826,wcAybj1i4Fg,UCs4KWxdP-lRc-dgLXE5i8Wg
11827,TL0Vp3YfcK8,UC1Lp8HbCqOPBMT1W_mjb21A
11830,TqLNt3DoqNE,UC31k7KPtTEsgty9lg5rxO1A
11832,ebEbs7KmLQc,UCDYGImv2GP4tbX9OdUXjBEQ
11835,D5ujAUUTxgg,UCVP_Fma2_-BEKWYc79JVQDw
11836,aYk-DGTq68o,UCTMgd9qnUD9qKBX5oTtD6ug
11841,uT-2O9RL3EA,UCPkYTBG4GQfXlDopQD1VFKA
11842,qzZjmZKHkzs,UC5prwcvGqm0va3wshvw1q5w
11843,a9TmVNfPuVg,UC5wKpLWxAZBZrunls3mzwEw
11844,Ckk9IJwDhNI,UCRIgIJQWuBJ0Cv_VlU3USNA
11847,HE5L5kBqCSQ,UC0JsAE_1wR1Z3TOvJ4C2m6g
11849,Fu__J61hO0U,UCSWOnDD1KIriGmyQ7SgNA4A
11851,F1VV67XBW7w,UCImLaa0JBWC1w1fiAkgzdrQ
11852,fb9-0IXuxIA,UCYJnKTyn-1lbNRV5G92UMfA
11853,uy8l-W-ierc,UC0i5DoDaPTkvl3OoWcipQgQ
11854,jGjgdxzFrwY,UCoB98adYme-GB-SGQ4UjNKw
11855,vHpmD9N5tWo,UCOnsF7ZnqMMC4F_tX85Vt9A
11857,GuVlR7VqLuU,UCW1vck-e025HMBwix6cW_qw
11859,eZFqlNYU5QM,UCN1_nW3S6dx_4Y_OHzoeuEg
11860,NWdXpnyEojo,UC1cHlPIE-kqiPvpyYz2O8rQ
11861,IXDjswADFn0,UC1fYrot9lgMstv7vX0BnjnQ
11862,zpTwliJytRg,UCvLWzO8owKadKSc6ztMWPfg
11869,QpyHrQYeoIE,UCpko_-a4wgz2u_DgDgd9fqA
11870,4kWbbAaQwQY,UCWDA90eEvGBgtbOM997aStw
11874,UFVTqN3MR1c,UClIA2_cErgsKq7pfG2jaX2g
11875,Qp0v6k20raA,UCIOgnwv7IOAjGf0onKlbNLw
11878,kTP-d-fZlBc,UCftKGb8v-BTXBNRUHMeHpBw
11880,CicC666yr1k,UCG92DaK_4WQMn07gG5mhaxA
11883,T2niZClyCWA,UC7UI5xx1C4D8vzech8rFM5w
11885,dlBjRARzDBA,UCjgsiRO2PeAfxQTt75bybRw
11886,Bxshn8K8WcE,UCLdnL7RNgh616cUbJJUGPRg
11888,mB7hkJ33044,UCoh_z6QB0AGB1oxWufvbDUg
11889,ulCdoCfw-bY,UCsXVk37bltHxD1rDPwtNM8Q
11890,RzJEhKLhF6M,UCiXkdRf8IzpRseEfuSLI-lQ
11892,hIz7nN9v-AY,UCMxFU6T208yOS5RSjKva9qA
11896,u-x6FqgfzKs,UC4QadOSsJu54Qs8z99shRiQ
11901,2TKkvnYVHuA,UCS4Rrb_cE8F_Jo1XI4bNQdA
11903,GoJ4hi4JbT0,UCVPz_nauEJpqPxxvYiOpCHQ
11904,dKx84iWcDew,UCFSd2_hbhkfkRT1ViDv9iEw
11907,A0NntfJuVM8,UCRT-74ovdMKOFBC96w_gfyQ
11909,wIhBx__7kXo,UCroloVlHKUnvOMn5MtuvyDg
11912,ecwtgPFwS6g,UCwOBi0_e6uq9UxKiVfQyaKw
11914,JXBPD3jPt-s,UCFTVNLC7ysej-sD5lkLqNGA
11915,gbRijjvIeyk,UCvC4D8onUfXzvjTOM-dBfEA
11917,15AEU70xIkI,UCe8fOgHq2bt7sWnU6GLQkkQ
11918,f0ZvE10HBtQ,UCqUBfeh7pTsjxciLFL9DxPQ
11919,wzRwHU11rlA,UCw-Mut4L-trFWIZdYP86szA
11925,qDlyjsaRiRw,UCp1p09xUo_lTQONF73ptnBg
11926,wHmXwcAOnoM,UCEf_Bc-KVd7onSeifS3py9g
11929,F9Av-TWBrjU,UCoQdgj5CIHEV84GlCz_QKkQ
11931,5HN66UwpKeo,UCl4e200EZm7NXq_iaYSXfeg
11932,Uwb72CjvvOU,UCrHZjJf0sNsHtfsKHwqe4fA
11933,fYWUQf4jRgs,UCsVtT0DHmb5GXCZZ7-4PRhg
11936,bywwrBpS7X8,UCo5WutUYctlH92yOpoqCQVg
11940,qjcCPQIcAIs,UC_UZOoR9lh_XNohLWRZeu_A
11941,vXomayJMx9E,UCSoEDFXaMcHbAlWlduce2eg
11943,Yoee0jtlZTw,UC7iYLZPLR4huNkVVehPilwA
11949,DwCB_gHTZig,UCLH5VfjvbdgW4yUt722usBQ
11951,C5YhLfDdIvs,UCDHBN6c7uHLyjZcxGdChZWA
11954,KTDgo3X-BQs,UCaSZr2Mo1DWlvVkP0txL7Pw
11957,syOr49vNGK0,UCLdnL7RNgh616cUbJJUGPRg
11960,svcTlxeKSSc,UCkUZKZ17PeE0ATPKvmvEU5w
11961,fRl-h-omI-o,UCoG2iDwh5Vw61kZx0kWL0WA
11963,xWNP4dygs_8,UCDYGImv2GP4tbX9OdUXjBEQ
11964,z7XyIfZReg8,UCtDEkfJlNHq_ONjQnsX5YeA
11967,OWQs7sKZtB0,UCqAbcgEp4NqCRnLG3NVJezw
11968,immvz1OA8wI,UC7MQgeoNg9S4rOZBU2k9pqw
11971,oE51ixo7K0A,UCCdibO9eRKJIre22DKDNqug
11972,KgDgNfpdaoY,UCRDDfbYPHX_GUJ4lcQYTc8A
11973,F5v7omlha5w,UCj5RwDivLksanrNvkW0FB4w
11975,5xnZ_CeTqyM,UC3XTzVzaHQEd30rQbuvCtTQ
11976,n_O-wQN3YDc,UCEA8Umn4azMfY2-qic1lCOA
11977,v9GODjGXju0,UClFSU9_bUb4Rc6OYfTt5SPw
11978,Uc1RwthfFnc,UC_ak3ZurSDtT3Kv1RFdrgiA
11979,eEedn6XtvOQ,UCYJnKTyn-1lbNRV5G92UMfA
11984,abwUw0uoxl4,UCg9mwxF0uacG3Q4N91wo2TQ
11985,O8pjNLDNfLY,UCygzpkcmkkJN4tAYoeAbt9Q
11986,IHu2Jepowwc,UC0e87WXu_SJhrc8tb08qyaQ
11987,cr5TRbdLcFo,UCYs35nWy7aTUBA4w8LcSCjQ
11988,GkGcN2pX3aQ,UCPs6BouVj4Gl96zGwwzSWJg
11989,sTLG62eIvFo,UCAqDX_XjLlvhjY0eDqHpVQw
11991,rVSGh-JFm5Q,UC02K-De6oOKX0fQeqIKID3Q
11992,HvolK9jdtWM,UCP-32CzsbLiiIb2LbYk8mZA
11995,qo4NAU4tGok,UClUXrlVXObCTtUNeLwd-0wg
11996,rsNaOt4yvow,UCbIphH34kC4t5rmVC7L4p2A
11997,9fSbCJGN2R0,UCKtKKtjaaPKA1Oj8Ldnfsdg
11998,a_gWzZHq3Ms,UC9bet8Rcj620A9n_qBj4nUg
12000,P-d1iga10aA,UCIrLakenkyio0s2eol5t1qw
12001,XFW0-ZxpO5c,UCf7ICp3dK18O3CD-qdTaTQw
12002,Ir2Vely9a10,UCzMoibQRslh_1bTuW0YXc6A
12003,txzFV3X-6gQ,UCwmAyvxNTirU4uaDxwoveDA
12009,DTuaH3EZI7Y,UCII_QSL9Qlsq0tjwKMk9KxA
12012,NRnnnihFpTg,UCE2606prvXQc_noEqKxVJXA
